timestamps,words,terms,TP9,AF7,AF8,TP10,Right AUX,Marker
1586278677.6297727,60,1,-18.5546875,-32.71484375,-16.11328125,-10.7421875,0.0,0
1586278677.633679,60,1,-21.484375,-31.73828125,-39.0625,-36.1328125,0.0,0
1586278677.6375852,60,1,-22.94921875,-38.57421875,-50.78125,-43.9453125,0.0,0
1586278677.6414914,60,1,-20.5078125,-26.3671875,-39.0625,-24.4140625,0.0,0
1586278677.6453977,60,1,-10.7421875,-19.53125,-25.87890625,-16.6015625,0.0,0
1586278677.649304,60,1,-10.7421875,-25.390625,-18.06640625,-15.625,0.0,0
1586278677.6532102,60,1,-17.08984375,-23.4375,-20.99609375,-20.01953125,0.0,0
1586278677.6571164,60,1,-25.87890625,-17.08984375,-34.1796875,-29.78515625,0.0,0
1586278677.6610227,60,1,-26.3671875,-24.4140625,0.48828125,-21.97265625,0.0,0
1586278677.664929,60,1,-13.671875,-18.5546875,14.16015625,-4.39453125,0.0,0
1586278677.6688352,60,1,-8.7890625,-5.37109375,7.32421875,-4.39453125,0.0,0
1586278677.6727414,60,1,-15.625,-19.04296875,0.0,-19.04296875,0.0,0
1586278677.6766477,60,1,-26.85546875,-22.4609375,-42.48046875,-25.87890625,0.0,0
1586278677.680554,60,1,-25.390625,-26.85546875,-49.31640625,-21.97265625,0.0,0
1586278677.6844602,60,1,-18.5546875,-27.83203125,-28.80859375,-12.6953125,0.0,0
1586278677.6883664,60,1,-12.20703125,-17.578125,-20.01953125,-3.41796875,0.0,0
1586278677.6922727,60,1,-8.7890625,-23.4375,-19.04296875,-9.27734375,0.0,0
1586278677.696179,60,1,-10.25390625,-32.2265625,-28.80859375,-13.18359375,0.0,0
1586278677.7000852,60,1,-2.44140625,-13.671875,0.0,-13.671875,0.0,0
1586278677.7039914,60,1,8.30078125,3.41796875,10.25390625,-3.90625,0.0,0
1586278677.7078977,60,1,6.34765625,-15.625,-37.109375,14.16015625,0.0,0
1586278677.711804,60,1,-13.671875,-22.4609375,-40.52734375,0.48828125,0.0,0
1586278677.7157102,60,1,-37.109375,-24.4140625,-10.25390625,-24.90234375,0.0,0
1586278677.7196164,60,1,-41.9921875,-36.1328125,-37.109375,-28.80859375,0.0,0
1586278677.7235227,60,1,-46.38671875,-42.48046875,-62.01171875,-24.4140625,0.0,0
1586278677.727429,60,1,-59.08203125,-40.52734375,-11.23046875,-29.78515625,0.0,0
1586278677.7313352,60,1,-65.4296875,-38.57421875,12.6953125,-40.0390625,0.0,0
1586278677.7352414,60,1,-66.89453125,-48.828125,-3.41796875,-47.36328125,0.0,0
1586278677.7391477,60,1,-58.10546875,-49.8046875,4.8828125,-41.015625,0.0,0
1586278677.743054,60,1,-52.24609375,-25.87890625,27.83203125,-31.73828125,0.0,0
1586278677.7469602,60,1,-56.15234375,-10.7421875,14.6484375,-41.9921875,0.0,0
1586278677.7508664,60,1,-51.7578125,-39.55078125,-14.6484375,-49.8046875,0.0,0
1586278677.7547727,60,1,-49.31640625,-56.15234375,-9.765625,-50.29296875,0.0,0
1586278677.758679,60,1,-48.828125,-29.296875,-5.37109375,-43.9453125,0.0,0
1586278677.7625852,60,1,-40.52734375,-8.30078125,-17.578125,-36.62109375,0.0,0
1586278677.7664914,60,1,-39.0625,-35.15625,-9.765625,-21.97265625,0.0,0
1586278677.7703977,60,1,-43.45703125,-45.41015625,-25.87890625,-22.94921875,0.0,0
1586278677.774304,60,1,-51.7578125,-20.5078125,-33.203125,-42.48046875,0.0,0
1586278677.7782102,60,1,-53.7109375,-26.85546875,-37.109375,-48.33984375,0.0,0
1586278677.7821164,60,1,-46.875,-33.69140625,-42.48046875,-32.71484375,0.0,0
1586278677.7860227,60,1,-31.73828125,-37.109375,-26.3671875,-4.39453125,0.0,0
1586278677.789929,60,1,-25.390625,-37.109375,1.953125,-3.90625,0.0,0
1586278677.7938352,60,1,-25.87890625,-20.5078125,20.01953125,-29.296875,0.0,0
1586278677.7977414,60,1,-33.203125,-8.7890625,-15.625,-42.48046875,0.0,0
1586278677.8016477,60,1,-28.3203125,-25.87890625,-14.6484375,-18.5546875,0.0,0
1586278677.805554,60,1,-15.625,-35.15625,-7.8125,3.41796875,0.0,0
1586278677.8094602,60,1,-22.94921875,-24.90234375,-21.484375,-6.34765625,0.0,0
1586278677.8133664,60,1,-35.64453125,-33.203125,-14.16015625,-27.83203125,0.0,0
1586278677.8172727,60,1,-40.0390625,-34.66796875,-29.78515625,-37.109375,0.0,0
1586278677.821179,60,1,-38.0859375,-25.390625,-41.9921875,-30.76171875,0.0,0
1586278677.8250852,60,1,-38.57421875,-17.578125,-7.32421875,-19.53125,0.0,0
1586278677.8289914,60,1,-39.0625,-21.97265625,2.44140625,-18.06640625,0.0,0
1586278677.8328977,60,1,-41.015625,-27.83203125,-12.20703125,-31.73828125,0.0,0
1586278677.836804,60,1,-35.64453125,-25.87890625,-8.7890625,-42.48046875,0.0,0
1586278677.8407102,60,1,-23.4375,-38.57421875,-19.53125,-25.87890625,0.0,0
1586278677.8446164,60,1,-13.18359375,-37.59765625,-23.92578125,-2.9296875,0.0,0
1586278677.8485227,60,1,-16.6015625,-20.01953125,-25.390625,-5.37109375,0.0,0
1586278677.852429,60,1,-20.99609375,-26.3671875,-27.83203125,-20.01953125,0.0,0
1586278677.8563352,60,1,-22.4609375,-33.69140625,-19.53125,-33.69140625,0.0,0
1586278677.8602414,60,1,-23.92578125,-16.11328125,-40.52734375,-23.92578125,0.0,0
1586278677.8641477,60,1,-19.04296875,0.9765625,-24.4140625,-2.44140625,0.0,0
1586278677.868054,60,1,-10.7421875,6.34765625,3.90625,-9.765625,0.0,0
1586278677.8719602,60,1,-17.578125,-16.11328125,-22.4609375,-34.1796875,0.0,0
1586278677.8758664,60,1,-26.3671875,-39.0625,-28.80859375,-38.57421875,0.0,0
1586278677.8797727,60,1,-13.18359375,-15.13671875,-3.41796875,-24.4140625,0.0,0
1586278677.883679,60,1,-9.27734375,-7.32421875,-4.8828125,-6.34765625,0.0,0
1586278677.8875852,60,1,-16.6015625,-34.1796875,-35.64453125,1.46484375,0.0,0
1586278677.8914914,60,1,-14.6484375,-33.69140625,-28.80859375,-1.953125,0.0,0
1586278677.8953977,60,1,-18.5546875,-25.390625,-12.6953125,-4.8828125,0.0,0
1586278677.899304,60,1,-23.92578125,-21.97265625,4.39453125,0.9765625,0.0,0
1586278677.9032102,60,1,-18.5546875,-24.90234375,-1.953125,7.32421875,0.0,0
1586278677.9071164,60,1,-22.94921875,-35.15625,-20.01953125,0.0,0.0,0
1586278677.9110227,60,1,-33.69140625,-32.71484375,-8.30078125,-14.16015625,0.0,0
1586278677.914929,60,1,-29.296875,-31.73828125,-22.94921875,-29.296875,0.0,0
1586278677.9188352,60,1,-23.92578125,-33.69140625,-34.1796875,-26.85546875,0.0,0
1586278677.9227414,60,1,-21.484375,-27.34375,-17.578125,-8.7890625,0.0,0
1586278677.9266477,60,1,-20.5078125,-25.87890625,-18.06640625,-7.8125,0.0,0
1586278677.930554,60,1,-16.6015625,-26.3671875,-19.04296875,-15.13671875,0.0,0
1586278677.9344602,60,1,-22.94921875,-26.3671875,-10.25390625,-24.4140625,0.0,0
1586278677.9383664,60,1,-26.85546875,-12.6953125,0.0,-23.92578125,0.0,0
1586278677.9422727,60,1,-15.625,-13.18359375,8.30078125,-4.39453125,0.0,0
1586278677.946179,60,1,-14.6484375,-28.3203125,-0.48828125,8.7890625,0.0,0
1586278677.9500852,60,1,-21.484375,-27.83203125,-18.5546875,-9.765625,0.0,0
1586278677.9539914,60,1,-29.296875,-26.85546875,-50.78125,-29.78515625,0.0,0
1586278677.9578977,60,1,-26.85546875,-42.48046875,-53.22265625,-33.69140625,0.0,0
1586278677.961804,60,1,-13.18359375,-31.73828125,-41.015625,-24.90234375,0.0,0
1586278677.9657102,60,1,-8.7890625,-19.04296875,-39.55078125,-9.765625,0.0,0
1586278677.9696164,60,1,-12.20703125,-14.16015625,-15.625,-7.8125,0.0,0
1586278677.9735227,60,1,-20.99609375,2.44140625,-7.32421875,-17.578125,0.0,0
1586278677.977429,60,1,-24.90234375,-10.7421875,-15.625,-17.578125,0.0,0
1586278677.9813352,60,1,-22.94921875,-31.25,-18.5546875,-17.08984375,0.0,0
1586278677.9852414,60,1,-18.5546875,-16.11328125,-6.34765625,-13.671875,0.0,0
1586278677.9891477,60,1,-20.99609375,-33.69140625,7.32421875,-14.16015625,0.0,0
1586278677.993054,60,1,-31.73828125,-51.26953125,-4.8828125,-31.25,0.0,0
1586278677.9969602,60,1,-29.78515625,-25.390625,-5.37109375,-30.2734375,0.0,0
1586278678.0008664,60,1,-24.90234375,-20.99609375,-6.34765625,-16.11328125,0.0,0
1586278678.0047727,60,1,-21.97265625,-14.16015625,-31.73828125,-1.46484375,0.0,0
1586278678.008679,60,1,-17.08984375,2.9296875,-13.18359375,1.46484375,0.0,0
1586278678.0125852,60,1,-17.08984375,-4.39453125,-10.25390625,-16.11328125,0.0,0
1586278678.0164914,60,1,-21.484375,-14.6484375,-47.36328125,-27.34375,0.0,0
1586278678.0203977,60,1,-14.16015625,-20.01953125,-39.0625,-12.20703125,0.0,0
1586278678.024304,60,1,-0.9765625,-24.90234375,6.34765625,9.27734375,0.0,0
1586278678.0282102,60,1,-9.765625,-39.55078125,4.39453125,-3.90625,0.0,0
1586278678.0321164,60,1,-25.87890625,-27.83203125,-18.06640625,-30.2734375,0.0,0
1586278678.0360227,60,1,-22.4609375,-5.37109375,-19.04296875,-28.3203125,0.0,0
1586278678.039929,60,1,-25.390625,-1.46484375,-19.53125,-20.01953125,0.0,0
1586278678.0438352,60,1,-26.3671875,-4.8828125,-1.953125,-9.765625,0.0,0
1586278678.0477414,60,1,-17.08984375,-4.8828125,20.01953125,0.48828125,0.0,0
1586278678.0516477,60,1,-19.53125,-20.5078125,-17.578125,-7.32421875,0.0,0
